VB,contradict,anger
NN,contributor,trust
JJ,controversial,anger
NN,convent,neutral
NN,convergence,anticipation
NN,conveyancing,neutral
NN,convict,disgust|fear|sadness
VB,convict,disgust|fear|sadness
VB,convince,anticipation
JJ,convinced,trust
JJ,convincing,trust
NN,coop,neutral
VB,cooperating,trust
NN,cooperation,trust
JJ,cooperative,trust
NN,cooperative,neutral
NN,cop,neutral
VB,cop,neutral
NN,copycat,disgust
NN,coronation,neutral
NN,corporation,neutral
NN,corpse,disgust|sadness
NN,correctness,trust
NN,correspondence,neutral
VB,corroborate,trust
NN,corroboration,trust
JJ,corrosive,neutral
NN,corrosive,neutral
VB,corrupt,disgust
JJ,corrupting,disgust
NN,corruption,disgust
NN,corse,neutral
JJ,cosmopolitan,neutral
NN,cosmopolitan,neutral
NN,couch,neutral
VB,couch,neutral
NN,cough,neutral
VB,cough,neutral
NN,council,neutral
NN,counsel,neutral
VB,counsel,neutral
NN,counsellor,neutral
NN,counselor,trust
NN,count,neutral
VB,count,neutral
NN,countdown,anticipation
NN,countryman,neutral
NN,county,neutral
NN,coup,anger|surprise
JJ,courageous,trust
NN,courier,neutral
NN,court,neutral
VB,court,neutral
NN,courtship,neutral
NN,cove,neutral
NN,covenant,neutral
VB,covenant,trust
NN,cover,neutral
VB,cover,neutral
NN,coward,disgust|fear|sadness
NN,cowardice,fear
JJ,cowardly,fear
JJ,coy,fear
NN,coyote,neutral
JJ,crabby,anger
VB,crack,neutral
JJ,cracked,anger|fear
NN,cradle,neutral
VB,cradle,neutral
NN,cramp,neutral
VB,cramp,neutral
JJ,cranky,anger
NN,crap,disgust
VB,crap,disgust
NN,craps,neutral
NN,crash,fear|sadness|surprise
VB,crash,fear|sadness|surprise
VB,crave,anticipation
NN,craving,anticipation
NN,crawl,neutral
VB,crawl,neutral
VB,craze,anger|fear
JJ,crazed,anger|fear
JJ,crazy,anger|fear|sadness
NN,crazy,anger|fear|sadness
NN,cream,neutral
VB,cream,neutral
VB,create,neutral
NN,creature,neutral
NN,credence,trust
NN,credential,neutral
NN,credibility,trust
JJ,credible,trust
NN,credit,trust
VB,credit,trust
JJ,creditable,trust
VB,creep,neutral
NN,creeping,neutral
NN,cremation,sadness
JJ,crescendo,neutral
NN,crescendo,neutral
VB,crescendo,neutral
NN,crew,neutral
VB,crew,neutral
NN,crime,anger|disgust
JJ,criminal,anger|disgust|fear
NN,criminal,anger|disgust|fear
NN,criminality,anger|disgust|fear
VB,cringe,disgust|fear|sadness
NN,cripple,sadness
VB,cripple,fear|sadness
JJ,crippled,sadness
JJ,crisp,trust
NN,crisp,neutral
VB,crisp,neutral
NN,criticism,anger|sadness
VB,criticize,anger|disgust|sadness
NN,critter,neutral
NN,crocodile,neutral
JJ,cross,neutral
NN,cross,neutral
VB,cross,neutral
NN,crouch,neutral
VB,crouch,neutral
VB,crown,joy|surprise|trust
JJ,crowning,joy|trust
JJ,crucial,trust
NN,crucifixion,anger|disgust|fear|sadness
JJ,crude,disgust
NN,crude,neutral
JJ,cruel,anger|disgust|sadness
RB,cruelly,anger|disgust|sadness
NN,cruelty,anger|disgust|sadness
VB,crumble,sadness
NN,crunch,neutral
VB,crunch,neutral
NN,crusade,anger|fear
VB,crusade,anger|fear
VB,crush,anger|disgust
JJ,crushed,anger|disgust
JJ,crushing,anger|disgust
NN,crushing,anger|disgust
JJ,crusty,disgust
NN,cry,sadness
VB,cry,sadness
JJ,crying,sadness
NN,crying,sadness
NN,crypt,neutral
NN,cube,neutral
VB,cube,neutral
NN,cuckold,disgust
VB,cuckold,disgust
NN,cuddle,joy|trust
VB,cuddle,joy|trust
NN,cue,anticipation
VB,cue,anticipation
JJ,culinary,neutral
NN,cult,neutral
VB,cultivate,anticipation
JJ,cumbersome,sadness
VB,cup,neutral
NN,cupping,neutral
NN,cur,anger|disgust|fear
JJ,curable,trust
NN,curiosity,anticipation|surprise
NN,curse,anger|disgust|sadness
VB,curse,anger|disgust|sadness
JJ,cursed,anger|disgust|sadness
VB,cuss,anger
JJ,cussed,disgust
NN,custodian,neutral
NN,custody,neutral
VB,cut,neutral
NN,cutter,neutral
JJ,cutthroat,anger|fear
NN,cutthroat,anger|fear
JJ,cutting,anger|disgust|fear|sadness
NN,cutting,neutral
NN,cyanide,neutral
NN,cyclone,neutral
NN,cyst,neutral
JJ,cystic,neutral
NN,cytomegalovirus,neutral
VB,dabble,neutral
NN,daemon,anger|disgust|fear|sadness
JJ,daft,disgust
NN,dagger,neutral
JJ,daily,neutral
NN,daily,neutral
RB,daily,neutral
NN,damage,anger|disgust|sadness
VB,damage,anger|disgust|sadness
NN,damages,sadness
NN,dame,neutral
JJ,damn,anger|disgust
NN,damn,anger|disgust
RB,damn,neutral
VB,damn,anger|disgust
NN,damnation,anger|fear|sadness
NN,dance,joy
VB,dance,joy
JJ,dandy,neutral
NN,dandy,neutral
NN,danger,fear|sadness
JJ,dangerous,fear
JJ,dank,disgust
NN,dare,anticipation
VB,dare,anticipation|trust
JJ,dark,neutral
NN,dark,neutral
VB,darken,neutral
JJ,darkened,neutral
NN,darkness,neutral
JJ,darling,joy|trust
NN,darling,joy|trust
NN,dart,neutral
VB,dart,neutral
VB,dash,neutral
JJ,dashed,neutral
JJ,dastardly,anger|disgust|fear
NN,daughter,neutral
NN,dawn,neutral
VB,dawn,neutral
NN,deacon,neutral
JJ,deadly,anger|disgust|fear|sadness
RB,deadly,anger|disgust|fear|sadness
NN,deal,neutral
VB,deal,neutral
NN,dealings,neutral
NN,death,anticipation|disgust|fear|sadness
NN,debacle,fear|sadness
NN,debauchery,disgust|fear
NN,debenture,anticipation
NN,debris,disgust
NN,debt,sadness
NN,decay,fear|sadness
VB,decay,disgust|sadness
JJ,decayed,disgust|sadness
VB,decease,sadness
JJ,deceased,sadness
NN,deceased,sadness
NN,deceit,anger|disgust|fear|sadness|surprise
JJ,deceitful,disgust|sadness
VB,deceive,anger|disgust|sadness
VB,decompose,neutral
NN,decomposition,neutral
NN,decoy,surprise
VB,decoy,surprise
VB,decry,anger
NN,deed,neutral
NN,defamation,disgust|fear
JJ,defamatory,anger
NN,default,neutral
VB,default,neutral
VB,defeat,joy
JJ,defeated,sadness
NN,defeated,sadness
NN,defect,disgust
VB,defect,disgust
NN,defection,fear
JJ,defective,disgust
VB,defend,trust
NN,defendant,anger|fear|sadness
NN,defender,trust
NN,defense,anger|anticipation|fear
JJ,defenseless,fear|sadness
RB,defenseless,fear|sadness
NN,deference,trust
NN,defiance,anger|disgust|fear
JJ,defiant,anger
JJ,definitive,trust
VB,deflate,neutral
NN,deflation,neutral
VB,deform,neutral
JJ,deformed,disgust|sadness
NN,deformity,disgust|fear|sadness
VB,defraud,disgust
JJ,defunct,neutral
VB,defy,anger|fear|sadness
NN,degeneracy,anger|disgust|sadness
VB,degrade,disgust
JJ,degrading,disgust|fear|sadness
NN,delay,disgust|sadness
VB,delay,disgust|sadness
NN,delegate,trust
VB,delegate,trust
JJ,deleterious,anger|disgust|fear
JJ,delicious,joy
NN,delicious,joy
NN,delight,anticipation|joy
VB,delight,anticipation|joy
JJ,delighted,anticipation|joy|surprise
JJ,delightful,anticipation|joy
JJ,delinquent,anger|disgust
NN,delinquent,anger|disgust
JJ,delirious,sadness
NN,delirium,disgust|sadness
NN,deliverance,anticipation|joy|trust
NN,delivery,neutral
NN,deluge,fear|sadness|surprise
VB,deluge,fear|sadness|surprise
NN,delusion,fear
JJ,delusional,fear
NN,demand,neutral
VB,demand,anger
JJ,demented,fear
NN,dementia,fear|sadness
NN,demise,fear|sadness
VB,demise,neutral
VB,demolish,anger|sadness
NN,demon,anger|disgust|fear|sadness
JJ,demonic,anger|disgust|fear|sadness
JJ,demonstrative,neutral
NN,demonstrative,neutral
VB,demoralize,fear|sadness
JJ,demoralized,fear|sadness
VB,denounce,anger|disgust
NN,dentistry,neutral
NN,denunciation,anger|disgust|fear
VB,deny,anger
VB,depart,neutral
JJ,departed,neutral
NN,departed,sadness
NN,departure,neutral
VB,depend,neutral
NN,dependence,neutral
JJ,dependent,trust
NN,dependent,trust
JJ,deplorable,disgust|sadness
VB,deplore,anger|disgust|sadness
VB,deport,neutral
NN,deportation,anger|fear|sadness
NN,depository,trust
VB,deprave,disgust|sadness
JJ,depraved,disgust|sadness
NN,depravity,anger|disgust
VB,depreciate,anger|disgust
NN,depreciation,neutral
VB,depress,fear|sadness
JJ,depressed,fear|sadness
JJ,depressing,disgust|sadness
NN,depression,sadness
NN,depressive,sadness
NN,deprivation,disgust|fear|sadness
NN,depth,neutral
NN,deputy,neutral
VB,derange,anger|disgust|fear
JJ,deranged,anger|disgust|fear
NN,derision,anger|disgust
NN,dermatologist,neutral
NN,derogation,anger|disgust|sadness
JJ,derogatory,anger|disgust|sadness
NN,descent,neutral
NN,desecration,anger|disgust|fear|sadness
NN,desert,neutral
VB,desert,anger|disgust|fear|sadness
JJ,deserted,anger|disgust|fear|sadness
VB,deserve,anticipation|trust
NN,designation,neutral
VB,desist,disgust
NN,desolation,fear|sadness
NN,despair,sadness
VB,despair,sadness
JJ,despairing,sadness
JJ,despicable,anger|disgust
VB,despise,anger|disgust
JJ,despotic,anger
NN,despotism,anger|disgust|fear|sadness
NN,destination,neutral
VB,destine,anticipation
JJ,destined,anticipation
JJ,destitute,sadness
VB,destroy,anger|fear|sadness
JJ,destroyed,anger|fear|sadness
NN,destroyer,anger|fear
NN,destruction,anger
JJ,destructive,anger|disgust|fear
NN,detainee,anger|fear|sadness
NN,detention,sadness
VB,deteriorate,disgust|sadness
NN,deterioration,disgust|sadness
JJ,determinate,anticipation
NN,determination,neutral
VB,detest,anger|disgust
VB,detonate,fear|surprise
NN,detonation,anger
VB,detract,neutral
VB,devastate,anger|fear|sadness
JJ,devastating,anger|disgust|fear|sadness
VB,devastating,anger|disgust|fear|sadness
NN,devastation,anger|disgust|fear|sadness
VB,develop,anticipation
NN,deviation,neutral
NN,devil,anger|disgust|fear|sadness
VB,devil,anger|disgust|fear|sadness
JJ,devilish,disgust|fear
RB,devilish,disgust|fear
JJ,devotional,neutral
NN,devotional,neutral
JJ,devout,neutral
JJ,diabolical,anger|disgust|fear
NN,diagnosis,anticipation
NN,diamond,neutral
NN,diaper,neutral
NN,diarrhoea,neutral
NN,diary,neutral
NN,diatribe,anger|disgust
NN,dictator,disgust
JJ,dictatorial,anger
NN,dictatorship,anger|disgust|fear|sadness
NN,dictionary,neutral
NN,dictum,trust
NN,die,neutral
VB,die,fear|sadness
JJ,dietary,neutral
NN,dietary,anticipation
JJ,differential,neutral
NN,differential,neutral
RB,differently,neutral
JJ,difficult,disgust|fear
NN,difficulty,anger|fear|sadness
NN,digit,neutral
NN,dignity,trust
VB,digress,neutral
NN,dike,disgust
VB,dike,neutral
VB,dilapidate,disgust|sadness
JJ,dilapidated,disgust|sadness
NN,diligence,trust
VB,diminish,neutral
NN,dinosaur,neutral
NN,diplomacy,neutral
JJ,diplomatic,neutral
JJ,dire,disgust|fear|sadness
NN,director,neutral
JJ,dirt,neutral
NN,dirt,neutral
JJ,dirty,disgust
VB,dirty,disgust
NN,disability,sadness
VB,disable,neutral
JJ,disabled,sadness
NN,disabled,sadness
VB,disagree,anger
NN,disagreement,anger|sadness
VB,disallow,anger|disgust
VB,disappear,fear
VB,disappoint,anger|disgust|sadness
JJ,disappointed,anger|disgust|sadness
JJ,disappointing,sadness
NN,disappointment,disgust|sadness
NN,disapproval,sadness
VB,disapprove,anger|disgust|sadness
JJ,disapproving,anger|disgust|sadness
NN,disaster,anger|disgust|fear|sadness
JJ,disastrous,anger|fear|sadness
NN,disciple,trust
NN,discipline,neutral
VB,discipline,neutral
VB,disclaim,neutral
VB,disclose,neutral
JJ,disclosed,neutral
VB,discolor,neutral
NN,discoloration,neutral
NN,discomfort,sadness
NN,disconnect,sadness
VB,disconnect,neutral
JJ,disconnected,neutral
JJ,discontent,anger|disgust|sadness
NN,discontent,anger|disgust|sadness
VB,discontent,anger|disgust|sadness
NN,discontinuity,neutral
NN,discord,anger|disgust
VB,discord,anger|disgust
VB,discourage,sadness
JJ,discreet,anticipation
NN,discretion,anticipation|trust
JJ,discriminate,neutral
VB,discriminate,neutral
JJ,discriminating,disgust
NN,discrimination,anger|disgust|fear|sadness
NN,disdain,anger|disgust
VB,disdain,anger|disgust
NN,disease,neutral
JJ,diseased,neutral
JJ,disembodied,fear|sadness
VB,disembody,fear|sadness
VB,disfigure,disgust|sadness
JJ,disfigured,disgust|sadness
NN,disgrace,anger|disgust|sadness
VB,disgrace,anger|disgust|sadness
JJ,disgraced,anger|disgust|sadness
JJ,disgraceful,anger|disgust
VB,disgruntle,anger|disgust|sadness
JJ,disgruntled,anger|disgust|sadness
NN,disgust,disgust
VB,disgust,disgust
JJ,disgusting,disgust
VB,dishearten,sadness
JJ,disheartened,sadness
JJ,disheartening,sadness
JJ,dishonest,anger|disgust|sadness
NN,dishonesty,disgust
NN,dishonor,anger|disgust|sadness
VB,dishonor,anger|disgust|sadness
NN,disillusionment,anger|disgust|sadness
NN,disinformation,neutral
JJ,disingenuous,disgust
VB,disintegrate,neutral
NN,dislike,anger|disgust
VB,dislike,anger|disgust
JJ,disliked,anger|sadness
VB,dislocate,neutral
JJ,dislocated,neutral
JJ,dismal,disgust|sadness
NN,dismay,anger|fear|sadness
VB,dismay,anger|fear|sadness
NN,dismemberment,disgust|fear|sadness
NN,dismissal,neutral
NN,disobedience,anger|disgust
JJ,disobedient,anger
VB,disobey,anger|disgust
NN,disorder,sadness
VB,disorder,fear
VB,disparage,anger|disgust|sadness
JJ,disparaging,anger|disgust|sadness
NN,disparity,anger|disgust|sadness
JJ,dispassionate,sadness
VB,dispel,sadness
VB,displace,neutral
VB,displease,anger|disgust|sadness
JJ,displeased,anger|disgust|sadness
NN,displeasure,disgust
VB,dispose,neutral
JJ,disposed,neutral
VB,dispossess,neutral
JJ,dispossessed,fear|sadness
NN,dispute,anger
VB,dispute,anger
JJ,disqualified,disgust|sadness
VB,disqualify,neutral
VB,disregard,disgust
JJ,disregarded,disgust
JJ,disreputable,disgust
NN,disrespect,anger
VB,disrespect,anger
JJ,disrespectful,anger|disgust
NN,disruption,anger|disgust
NN,dissection,neutral
NN,dissension,anger
NN,disservice,anger|disgust|sadness
JJ,dissident,anger|fear
NN,dissident,anger|fear
NN,dissolution,neutral
NN,dissonance,anger
NN,distaste,disgust
JJ,distasteful,disgust
VB,distort,disgust
JJ,distorted,disgust
VB,distract,neutral
JJ,distracted,neutral
JJ,distraught,sadness
NN,distress,anger|disgust|fear|sadness
VB,distress,anger|disgust|fear|sadness
JJ,distressed,sadness
JJ,distressing,anger|fear
NN,distrust,disgust
VB,distrust,disgust
VB,disturb,anger|sadness
NN,disturbance,anger|sadness
JJ,disturbed,anger|sadness
JJ,disused,neutral
NN,ditty,neutral
NN,divan,neutral
JJ,divergent,neutral
NN,diversion,surprise
NN,divination,neutral
NN,divorce,anger|disgust|fear|sadness
VB,divorce,anger|disgust|fear|sadness
NN,doctor,neutral
VB,doctor,neutral
NN,doctrine,neutral
NN,dogma,neutral
NN,doldrums,neutral
NN,dole,neutral
NN,doll,neutral
NN,dolor,sadness
NN,dolphin,neutral
JJ,dominant,neutral
NN,dominant,neutral
VB,dominate,neutral
NN,domination,anger|fear|sadness
NN,dominion,neutral
NN,don,neutral
VB,don,neutral
NN,donkey,neutral
NN,doom,fear|sadness
VB,doom,fear|sadness
JJ,doomed,fear|sadness
NN,doomed,fear|sadness
NN,doomsday,neutral
NN,doubt,neutral
VB,doubt,neutral
RB,doubtless,trust
NN,dove,neutral
VB,dove,neutral
NN,downfall,fear|sadness
JJ,downright,trust
RB,downright,trust
JJ,drab,sadness
NN,drab,neutral
NN,draft,neutral
VB,draft,neutral
NN,dragon,fear
JJ,dread,anticipation|fear
NN,dread,anticipation|fear
VB,dread,anticipation|fear
JJ,dreadful,anger|disgust|fear|sadness
RB,dreadfully,disgust|fear|sadness|surprise
JJ,dreary,sadness
NN,drivel,disgust
VB,drivel,disgust
NN,drool,disgust
VB,drool,joy
VB,drown,neutral
VB,drug,sadness
JJ,drugged,sadness
JJ,drunken,disgust
JJ,dubious,fear
NN,duel,anger|fear
VB,duel,anger|fear
JJ,dull,sadness
VB,dull,sadness
NN,dumps,anger|sadness
VB,dumps,anger|sadness
NN,dung,disgust
VB,dung,neutral
NN,dungeon,fear
NN,dupe,anger
VB,dupe,anger
NN,duplicity,anger
NN,durability,trust
JJ,durable,neutral
NN,duress,anger|disgust|fear|sadness
JJ,dutiful,anticipation|trust
VB,dwarfed,neutral
JJ,dying,fear|sadness
NN,dying,fear|sadness
JJ,dynamic,neutral
NN,dynamic,neutral
NN,dysentery,neutral
JJ,eager,anticipation|joy|surprise
NN,eager,anticipation|joy|surprise
NN,eagerness,anticipation|joy|surprise
NN,eagle,neutral
VB,eagle,neutral
NN,earthquake,neutral
NN,economy,neutral
NN,ecstasy,anticipation|joy
JJ,ecstatic,anticipation|joy|surprise
NN,edict,neutral
NN,edification,anticipation|joy|trust
NN,edition,neutral
JJ,educational,neutral
NN,eel,neutral
JJ,effective,neutral
JJ,efficient,anticipation|trust
NN,effigy,neutral
JJ,egotistical,disgust
JJ,egregious,anger|disgust
NN,ejaculation,joy|surprise
VB,elate,joy
JJ,elated,joy
NN,elbow,neutral
VB,elbow,anger
JJ,elder,neutral
NN,elder,neutral
NN,elders,neutral
JJ,elect,trust
NN,elect,neutral
VB,elect,neutral
NN,electorate,neutral
JJ,electric,neutral
NN,electric,neutral
NN,elegance,anticipation|joy|trust
JJ,elegant,joy
NN,elevation,neutral
NN,elf,neutral
NN,elimination,neutral
JJ,elite,anticipation|joy|trust
NN,elite,neutral
VB,elucidate,trust
JJ,elusive,neutral
VB,emaciate,sadness
JJ,emaciated,sadness
NN,emancipation,anticipation|joy
VB,embarrass,sadness
NN,embarrassment,fear|sadness|surprise
NN,embolism,neutral
NN,embrace,joy|surprise|trust
VB,embrace,neutral
NN,emergency,fear|sadness|surprise
NN,eminence,trust
VB,emphasize,neutral
NN,employ,neutral
VB,employ,neutral
NN,emptiness,neutral
VB,enable,trust
VB,enchant,joy|surprise
JJ,enchanted,joy|surprise
JJ,enchanting,joy|surprise
VB,encourage,joy|trust
NN,encroachment,fear
NN,encumbrance,anger|fear|sadness
NN,encyclopedia,neutral
VB,endanger,anticipation|fear
JJ,endangered,fear
NN,endeavor,anticipation
VB,endeavor,anticipation
JJ,endemic,disgust|fear|sadness
NN,endemic,disgust|fear|sadness
JJ,endless,neutral
NN,endocarditis,neutral
VB,endow,trust
NN,endowment,neutral
NN,enema,neutral
NN,enemy,anger|disgust|fear
VB,enforce,anger|fear
VB,engage,anticipation
JJ,engaged,anticipation
JJ,engaging,joy|trust
VB,engulf,neutral
JJ,enigmatic,neutral
VB,enjoy,anticipation|joy
VB,enlighten,joy|trust
NN,enlightenment,joy|trust
VB,enliven,joy|surprise|trust
NN,enmity,anger|fear|sadness
VB,enroll,anticipation
NN,ensemble,neutral
VB,enslave,anger|disgust|fear|sadness
VB,entangle,anger|disgust|fear|sadness
JJ,entangled,anger|disgust|fear|sadness
VB,entertain,joy
JJ,entertained,joy
JJ,entertaining,anticipation|joy
NN,entertainment,anticipation|joy|surprise|trust
NN,enthusiasm,anticipation|joy|surprise
NN,enthusiast,anticipation|joy|surprise
NN,entrails,neutral
VB,entrust,trust
JJ,epidemic,anger|disgust|fear|sadness
NN,epidemic,anger|disgust|fear|sadness
JJ,episcopal,neutral
NN,epitaph,sadness
NN,equality,neutral
VB,eradicate,anger
NN,eradication,anger|disgust|fear
VB,erase,neutral
JJ,erotic,anticipation|joy|surprise
NN,erotic,neutral
NN,errand,neutral
JJ,erratic,neutral
NN,error,sadness
VB,erupt,anger|surprise
NN,eruption,anger|fear|surprise
VB,escalate,neutral
NN,escape,anticipation|fear
VB,escape,anticipation|fear
JJ,escaped,fear
VB,eschew,fear
NN,escort,trust
VB,escort,trust
VB,establish,neutral
JJ,established,neutral
NN,esteem,joy|trust
VB,esteem,joy|trust
JJ,ethereal,neutral
NN,euthanasia,fear|sadness
VB,evacuate,fear
VB,evade,neutral
NN,evanescence,neutral
NN,evasion,fear|sadness
JJ,eventual,neutral
NN,eventuality,neutral
JJ,evergreen,neutral
NN,evergreen,neutral
VB,evict,sadness
NN,eviction,anger|disgust|fear|sadness
JJ,evident,trust
JJ,evil,anger|disgust|fear|sadness
NN,evil,anger|disgust|fear|sadness
NN,exacerbation,anger|fear
VB,exaggerate,neutral
VB,exalt,joy|trust
NN,exaltation,joy|trust
JJ,exalted,joy|trust
NN,examination,neutral
NN,exasperation,anger|disgust
NN,excavation,neutral
VB,exceed,neutral
VB,excel,anticipation|joy|surprise|trust
NN,excellence,joy|trust
JJ,excellent,joy|trust
NN,exchange,neutral
VB,exchange,neutral
NN,excitation,joy|surprise
VB,excite,joy|surprise
JJ,excited,joy|surprise
NN,excitement,joy|surprise
JJ,exciting,joy|surprise
VB,exclaim,surprise
VB,exclude,neutral
NN,exclusion,neutral
NN,excrement,disgust
NN,excretion,neutral
VB,excruciate,fear
JJ,excruciating,fear
NN,execution,anger|fear|sadness
NN,executioner,neutral
NN,executor,neutral
VB,exhaust,sadness
JJ,exhausted,sadness
NN,exhaustion,sadness
JJ,exhaustive,trust
NN,exhilaration,joy|surprise
JJ,exigent,anticipation|disgust
NN,exile,anger|fear|sadness
VB,exile,anger|fear|sadness
NN,exorcism,fear|sadness
VB,expect,anticipation
NN,expectancy,anticipation
JJ,expectant,anticipation
NN,expectation,anticipation
JJ,expected,anticipation
JJ,expedient,joy|trust
NN,expedient,neutral
NN,expedition,neutral
VB,expel,anger|disgust|fear|sadness
VB,experience,trust
JJ,experienced,trust
NN,experiment,anticipation
VB,experiment,anticipation
JJ,expert,trust
NN,expert,trust
NN,expertise,trust
VB,expire,neutral
VB,explain,neutral
NN,expletive,neutral
VB,explode,anger|fear|sadness|surprise
VB,explore,neutral
NN,explosion,fear|surprise
JJ,explosive,anger|anticipation|fear|surprise
NN,explosive,neutral
NN,expose,fear
VB,expose,anticipation
NN,expulsion,anger|disgust|fear|sadness
JJ,exquisite,neutral
VB,exterminate,fear|sadness
NN,extermination,anger|fear
JJ,extinct,neutral
VB,extinguish,anger
JJ,extrajudicial,neutral
VB,extricate,anticipation
NN,exuberance,joy
NN,eyewitness,trust
VB,eyewitness,trust
NN,fabrication,neutral
NN,fact,neutral
NN,faculty,neutral
NN,faeces,disgust
VB,fail,anger|anticipation|fear|sadness
JJ,failing,anger|anticipation|fear|sadness
NN,failing,anger|anticipation|fear|sadness
NN,failure,disgust|fear|sadness
JJ,fain,neutral
RB,fain,trust
VB,faint,fear|sadness|surprise
RB,fairly,trust
NN,faith,anticipation|trust
JJ,faithful,trust
NN,faithful,trust
JJ,faithless,disgust
NN,fall,neutral
VB,fall,neutral
JJ,fallacious,anger
JJ,falling,neutral
NN,falsehood,disgust
NN,falsification,disgust
VB,falsify,disgust
NN,falsity,disgust
NN,falter,fear
VB,falter,fear
JJ,familiar,neutral
NN,familiar,neutral
NN,familiarity,anticipation
NN,famine,sadness
NN,fanaticism,fear
JJ,fancy,joy
NN,fancy,neutral
VB,fancy,anticipation
NN,fanfare,anticipation|joy|surprise
NN,fang,neutral
NN,fangs,neutral
JJ,farcical,disgust
NN,farm,neutral
VB,farm,neutral
VB,fast,neutral
NN,fasting,sadness
JJ,fat,neutral
NN,fat,neutral
VB,fat,neutral
JJ,fatal,anger|fear|sadness
NN,fatality,fear|sadness
NN,fate,anticipation
VB,fate,anticipation
NN,father,neutral
VB,father,neutral
VB,fatigue,sadness
JJ,fatigued,sadness
JJ,fatty,neutral
NN,fatty,disgust
NN,fault,sadness
VB,fault,sadness
JJ,faultless,trust
JJ,favorable,anticipation|joy|trust
JJ,favorite,joy
NN,favorite,joy
NN,fear,anger|fear
VB,fear,anger|fear
JJ,fearful,fear
RB,fearfully,fear|sadness|surprise
JJ,fearless,neutral
NN,feat,anticipation|joy|surprise
JJ,fecal,disgust
NN,feces,disgust
NN,fee,neutral
VB,fee,neutral
JJ,feeble,sadness
VB,feel,neutral
NN,feeling,neutral
NN,felicity,joy
JJ,fell,sadness
NN,fell,neutral
VB,fell,neutral
NN,fellow,neutral
NN,felon,fear
VB,fence,anger
NN,fender,neutral
NN,ferment,anticipation
VB,ferment,anticipation
NN,fermentation,anticipation
JJ,ferocious,anger|disgust|fear
NN,ferocity,anger
NN,fervor,anger|joy
NN,festival,anticipation|joy|surprise
JJ,festive,joy
NN,fete,anticipation|joy|surprise
VB,fete,anticipation|joy|surprise
NN,feud,anger
VB,feud,anger
NN,feudalism,neutral
NN,fever,neutral
NN,fib,anger
VB,fib,anger
NN,fidelity,trust
NN,fiend,anger|disgust|fear
JJ,fierce,anger|disgust|fear
NN,fiesta,anticipation|joy|surprise
NN,fight,anger|fear
VB,fight,anger|fear
JJ,fighting,anger
NN,fighting,anger
NN,fill,neutral
VB,fill,neutral
NN,filth,disgust
JJ,filthy,disgust
RB,finally,neutral
VB,find,neutral
NN,fire,neutral
VB,fire,fear
NN,firearms,neutral
NN,fireman,neutral
NN,firmness,trust
JJ,firstborn,neutral
NN,firstborn,neutral
NN,fit,anger
VB,fits,neutral
JJ,fitting,anticipation|joy|trust
NN,fitting,anticipation|joy|trust
JJ,fix,neutral
VB,fix,neutral
JJ,flabby,disgust
JJ,flaccid,sadness
JJ,flagrant,anger|disgust
NN,flagship,trust
NN,flange,neutral
VB,flatter,disgust
JJ,flattering,joy
NN,flatulence,disgust
NN,flaw,sadness
VB,flaw,sadness
NN,flea,neutral
VB,flee,fear
NN,fleece,neutral
VB,fleece,anger|disgust|sadness
NN,flesh,neutral
VB,flesh,neutral
NN,flinch,anticipation|disgust|fear|sadness
VB,flinch,anticipation|disgust|fear|sadness
NN,flirt,joy|surprise
VB,flirt,joy|surprise
VB,flog,anger|disgust|fear|sadness
NN,flood,neutral
VB,flood,neutral
NN,flop,neutral
RB,flop,neutral
VB,flop,disgust|sadness
NN,flounder,neutral
VB,flounder,sadness
NN,flu,neutral
NN,fluctuation,neutral
NN,fluke,surprise
VB,fly,neutral
JJ,flying,neutral
NN,flying,neutral
NN,foe,anger|fear
NN,follower,trust
NN,fondness,joy
NN,food,neutral
NN,fool,disgust
VB,fool,disgust
VB,foot,neutral
NN,football,neutral
NN,footing,neutral
NN,foray,anger
VB,foray,anger
VB,forbid,anger
JJ,forbidding,anger
NN,forbidding,anger
NN,force,anger|fear
VB,force,anger|fear
JJ,forced,anger|fear
RB,forcibly,anger|fear
NN,forearm,anger|anticipation
VB,forearm,anticipation
VB,forebode,anticipation
JJ,foreboding,anticipation|fear
NN,foreboding,anticipation|fear
NN,forecast,anticipation
VB,forecast,anticipation
VB,foreclose,fear|sadness
NN,forefathers,neutral
NN,foreigner,neutral
VB,foresee,anticipation
NN,foresight,anticipation
VB,forewarn,anticipation|fear
JJ,forfeit,anger|sadness
NN,forfeit,anger|sadness
VB,forfeit,anger|sadness
NN,forfeiture,fear|sadness
VB,forget,neutral
VB,forgive,trust
JJ,forgiving,trust
JJ,forgotten,neutral
JJ,forlorn,sadness
VB,form,neutral
NN,formality,trust
JJ,formative,neutral
NN,formative,neutral
JJ,formidable,fear
NN,formula,neutral
VB,forsake,sadness
NN,fort,neutral
VB,fort,trust
NN,fortitude,trust
NN,fortress,neutral
NN,fortune,neutral
JJ,foul,anger|disgust|fear
NN,foul,neutral
VB,foul,neutral
JJ,found,neutral
NN,found,neutral
JJ,fragile,sadness
NN,frailty,sadness
NN,framework,neutral
JJ,frank,trust
NN,frank,neutral
VB,frank,neutral
NN,frankness,trust
JJ,frantic,disgust|fear|surprise
JJ,fraternal,trust
NN,fraud,anger
JJ,fraudulent,disgust
